trial,scores_fpr,scores_tpr,scores_eo,score,group,group_multi,label
7,0.06,0.06,0.06,0.06,0.0,8.0,0.0
7,0.82,0.82,0.82,0.82,1.0,1.0,1.0
7,0.01,0.01,0.01,0.01,0.0,9.0,0.0
7,0.07,0.07,0.07,0.07,1.0,1.0,0.0
7,0.72,0.72,0.72,0.72,1.0,1.0,1.0
7,0.01,0.01,0.01,0.01,0.0,8.0,0.0
7,0.01,0.01,0.01,0.01,0.0,8.0,0.0
7,0.11,0.11,0.11,0.11,0.0,6.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.88,0.3856134012153063,0.88,0.88,1.0,1.0,1.0
7,0.16,0.16,0.16,0.16,1.0,1.0,0.0
7,0.01,0.01,0.01,0.01,0.0,9.0,0.0
7,0.57,0.57,0.57,0.57,0.0,2.0,1.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.62,0.62,0.62,0.62,1.0,1.0,1.0
7,0.09,0.3856134012153063,0.09,0.09,1.0,1.0,0.0
7,0.94,0.94,0.94,0.94,1.0,1.0,1.0
7,0.0,0.0,0.0,0.0,0.0,6.0,0.0
7,0.29711071337253897,1.0,1.0,1.0,0.0,6.0,1.0
7,0.99,0.3856134012153063,0.99,0.99,1.0,1.0,1.0
7,0.48,0.48,0.48,0.48,1.0,1.0,0.0
7,0.72,0.72,0.72,0.72,1.0,1.0,1.0
7,0.0,0.0,0.0,0.0,0.0,8.0,0.0
7,0.74,0.74,0.74,0.74,1.0,1.0,1.0
7,0.52,0.3856134012153063,0.52,0.52,1.0,1.0,1.0
7,0.15,0.15,0.15,0.15,1.0,1.0,0.0
7,0.07,0.07,0.07,0.07,0.0,8.0,0.0
7,0.04,0.04,0.04,0.04,0.0,8.0,0.0
7,0.03,0.03,0.03,0.03,0.0,8.0,0.0
7,0.91,0.91,0.91,0.91,1.0,1.0,1.0
7,0.29711071337253897,0.22,0.22,0.22,0.0,8.0,0.0
7,0.62,0.62,0.62,0.62,1.0,1.0,1.0
7,0.62,0.62,0.62,0.62,1.0,1.0,1.0
7,0.46,0.46,0.46,0.46,1.0,1.0,0.0
7,0.91,0.91,0.91,0.91,0.0,9.0,1.0
7,0.87,0.87,0.87,0.87,0.0,6.0,1.0
7,0.29711071337253897,0.84,0.84,0.84,0.0,6.0,1.0
7,0.29711071337253897,0.49,0.49,0.49,0.0,5.0,0.0
7,0.26,0.26,0.26,0.26,1.0,1.0,0.0
7,0.99,0.99,0.99,0.99,1.0,1.0,1.0
7,0.29,0.29,0.29,0.29,0.0,8.0,0.0
7,0.15,0.15,0.15,0.15,1.0,1.0,0.0
7,0.29711071337253897,0.27,0.27,0.27,0.0,6.0,0.0
7,0.03,0.03,0.03,0.03,0.0,8.0,0.0
7,0.65,0.3856134012153063,0.65,0.65,1.0,1.0,1.0
7,0.03,0.03,0.03,0.03,1.0,1.0,0.0
7,0.52,0.52,0.52,0.52,0.0,6.0,1.0
7,0.06,0.06,0.06,0.06,0.0,6.0,0.0
7,0.76,0.76,0.76,0.76,0.0,6.0,1.0
7,0.24,0.24,0.24,0.24,1.0,1.0,0.0
7,0.39,0.39,0.39,0.39,1.0,1.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.27,0.27,0.27,0.27,1.0,1.0,0.0
7,0.08,0.08,0.08,0.08,0.0,2.0,0.0
7,0.41,0.41,0.41,0.41,0.0,8.0,0.0
7,0.02,0.02,0.02,0.02,0.0,8.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.27,0.27,0.27,0.27,1.0,1.0,0.0
7,0.9,0.9,0.9,0.9,1.0,1.0,1.0
7,0.07,0.07,0.07,0.07,0.0,8.0,0.0
7,0.16,0.16,0.16,0.16,1.0,1.0,0.0
7,0.31,0.31,0.31,0.31,0.0,9.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.08,0.08,0.08,0.08,1.0,1.0,0.0
7,0.44,0.3856134012153063,0.44,0.44,1.0,1.0,0.0
7,0.93,0.93,0.93,0.93,1.0,1.0,1.0
7,0.99,0.99,0.99,0.99,1.0,1.0,1.0
7,0.09,0.3856134012153063,0.09,0.09,1.0,1.0,0.0
7,0.58,0.58,0.29711071337253897,0.58,0.0,9.0,1.0
7,0.99,0.99,0.99,0.99,1.0,1.0,1.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.05,0.05,0.05,0.05,0.0,7.0,0.0
7,0.67,0.67,0.67,0.67,0.0,6.0,1.0
7,0.02,0.02,0.02,0.02,0.0,8.0,0.0
7,0.0,0.0,0.0,0.0,0.0,6.0,0.0
7,0.03,0.03,0.03,0.03,1.0,1.0,0.0
7,0.29711071337253897,0.28,0.28,0.28,0.0,6.0,0.0
7,0.78,0.78,0.78,0.78,1.0,1.0,1.0
7,0.47,0.47,0.47,0.47,0.0,2.0,0.0
7,0.07,0.07,0.07,0.07,0.0,2.0,0.0
7,0.14,0.14,0.14,0.14,1.0,1.0,0.0
7,0.6566666666666666,0.6566666666666666,0.6566666666666666,0.6566666666666666,1.0,1.0,1.0
7,0.1,0.1,0.1,0.1,1.0,1.0,0.0
7,0.3,0.3,0.3,0.3,1.0,1.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.33,0.33,0.33,0.33,0.0,9.0,0.0
7,0.63,0.63,0.63,0.63,1.0,1.0,1.0
7,0.0,0.3856134012153063,0.0,0.0,1.0,1.0,0.0
7,0.14,0.14,0.14,0.14,0.0,8.0,0.0
7,0.66,0.66,0.66,0.66,1.0,1.0,1.0
7,0.51,0.51,0.51,0.51,1.0,1.0,1.0
7,0.1,0.1,0.1,0.1,1.0,1.0,0.0
7,0.12,0.12,0.12,0.12,1.0,1.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.43,0.43,0.43,0.43,0.0,6.0,0.0
7,0.94,0.3856134012153063,0.94,0.94,1.0,1.0,1.0
7,0.13,0.13,0.13,0.13,0.0,8.0,0.0
7,0.05,0.05,0.05,0.05,1.0,1.0,0.0
7,0.88,0.3856134012153063,0.88,0.88,1.0,1.0,1.0
7,0.02,0.02,0.02,0.02,1.0,1.0,0.0
7,0.0,0.0,0.0,0.0,0.0,2.0,0.0
7,0.04,0.04,0.04,0.04,1.0,1.0,0.0
7,0.75,0.75,0.75,0.75,0.0,6.0,1.0
7,0.04,0.3856134012153063,0.04,0.04,1.0,1.0,0.0
7,0.29711071337253897,0.03,0.03,0.03,0.0,8.0,0.0
7,0.64,0.64,0.64,0.64,0.0,8.0,1.0
7,0.34,0.34,0.34,0.34,1.0,1.0,0.0
7,0.84,0.84,0.84,0.84,1.0,1.0,1.0
7,0.04,0.04,0.04,0.04,0.0,8.0,0.0
7,0.99,0.3856134012153063,0.99,0.99,1.0,1.0,1.0
7,0.92,0.92,0.92,0.92,0.0,6.0,1.0
7,0.84,0.84,0.84,0.84,0.0,6.0,1.0
7,0.79,0.79,0.79,0.79,1.0,1.0,1.0
7,0.05,0.05,0.05,0.05,1.0,1.0,0.0
7,0.08,0.3856134012153063,0.08,0.08,1.0,1.0,0.0
7,0.13,0.3856134012153063,0.13,0.13,1.0,1.0,0.0
7,0.45,0.3856134012153063,0.45,0.45,1.0,1.0,0.0
7,0.05,0.05,0.05,0.05,1.0,1.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.11,0.11,0.11,0.11,1.0,1.0,0.0
7,0.23,0.23,0.23,0.23,1.0,1.0,0.0
7,0.87,0.87,0.87,0.87,1.0,1.0,1.0
7,0.88,0.3856134012153063,0.88,0.88,1.0,1.0,1.0
7,0.28,0.28,0.28,0.28,1.0,1.0,0.0
7,0.95,0.95,0.95,0.95,0.0,6.0,1.0
7,0.29711071337253897,0.0,0.0,0.0,0.0,6.0,0.0
7,0.47,0.47,0.47,0.47,0.0,6.0,0.0
7,0.07,0.07,0.07,0.07,0.0,8.0,0.0
7,0.11,0.11,0.11,0.11,1.0,1.0,0.0
7,0.01,0.01,0.01,0.01,1.0,1.0,0.0
7,0.62,0.3856134012153063,0.62,0.62,1.0,1.0,1.0
7,0.87,0.87,0.87,0.87,0.0,2.0,1.0
7,0.24,0.24,0.24,0.24,0.0,6.0,0.0
7,0.0,0.0,0.0,0.0,0.0,8.0,0.0
7,0.56,0.56,0.56,0.56,0.0,2.0,1.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.6,0.6,0.6,0.6,1.0,1.0,1.0
7,0.55,0.55,0.29711071337253897,0.55,0.0,8.0,1.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.43,0.43,0.43,0.43,0.0,8.0,0.0
7,0.94,0.94,0.94,0.94,1.0,1.0,1.0
7,0.63,0.63,0.63,0.63,0.0,9.0,1.0
7,0.0,0.0,0.0,0.0,0.0,2.0,0.0
7,1.0,1.0,1.0,1.0,0.0,6.0,1.0
7,0.61,0.61,0.61,0.61,0.0,9.0,1.0
7,0.3,0.3,0.3,0.3,1.0,1.0,0.0
7,0.01,0.01,0.01,0.01,1.0,1.0,0.0
7,0.08,0.3856134012153063,0.08,0.08,1.0,1.0,0.0
7,0.56,0.56,0.29711071337253897,0.56,0.0,9.0,1.0
7,0.38,0.38,0.38,0.38,1.0,1.0,0.0
7,0.02,0.02,0.02,0.02,0.0,6.0,0.0
7,0.29711071337253897,0.33,0.29711071337253897,0.33,0.0,9.0,0.0
7,0.0,0.0,0.0,0.0,0.0,8.0,0.0
7,0.35,0.35,0.35,0.35,1.0,1.0,0.0
7,0.35,0.35,0.35,0.35,1.0,1.0,0.0
7,0.1,0.1,0.1,0.1,0.0,2.0,0.0
7,0.33,0.33,0.33,0.33,1.0,1.0,0.0
7,0.96,0.96,0.96,0.96,1.0,1.0,1.0
7,0.02,0.02,0.02,0.02,1.0,1.0,0.0
7,0.89,0.89,0.89,0.89,1.0,1.0,1.0
7,0.01,0.01,0.01,0.01,1.0,1.0,0.0
7,0.29711071337253897,0.74,0.74,0.74,0.0,2.0,1.0
7,0.05,0.05,0.05,0.05,1.0,1.0,0.0
7,0.29711071337253897,0.08,0.08,0.08,0.0,8.0,0.0
7,0.1,0.1,0.1,0.1,0.0,6.0,0.0
7,0.65,0.65,0.65,0.65,0.0,6.0,1.0
7,0.01,0.01,0.01,0.01,1.0,1.0,0.0
7,0.25,0.25,0.25,0.25,1.0,1.0,0.0
7,0.44,0.44,0.44,0.44,1.0,1.0,0.0
7,0.53,0.53,0.53,0.53,1.0,1.0,1.0
7,0.96,0.96,0.96,0.96,0.0,6.0,1.0
7,0.21,0.21,0.21,0.21,1.0,1.0,0.0
7,0.23,0.23,0.23,0.23,1.0,1.0,0.0
7,0.11,0.11,0.11,0.11,1.0,1.0,0.0
7,0.66,0.3856134012153063,0.66,0.66,1.0,1.0,1.0
7,0.77,0.77,0.77,0.77,0.0,9.0,1.0
7,0.29711071337253897,0.01,0.01,0.01,0.0,2.0,0.0
7,0.75,0.75,0.75,0.75,1.0,1.0,1.0
7,0.29711071337253897,0.43,0.43,0.43,0.0,8.0,0.0
7,0.82,0.82,0.82,0.82,1.0,1.0,1.0
7,0.8,0.8,0.8,0.8,1.0,1.0,1.0
7,0.29711071337253897,0.03,0.03,0.03,0.0,8.0,0.0
7,0.01,0.01,0.01,0.01,1.0,1.0,0.0
7,0.06,0.06,0.06,0.06,1.0,1.0,0.0
7,0.65,0.3856134012153063,0.65,0.65,1.0,1.0,1.0
7,0.29711071337253897,0.16,0.16,0.16,0.0,8.0,0.0
7,0.92,0.92,0.92,0.92,0.0,9.0,1.0
7,0.48,0.48,0.48,0.48,0.0,6.0,0.0
7,0.03,0.03,0.03,0.03,0.0,8.0,0.0
7,0.33,0.33,0.33,0.33,0.0,2.0,0.0
7,0.15,0.3856134012153063,0.15,0.15,1.0,1.0,0.0
7,0.37,0.37,0.37,0.37,0.0,2.0,0.0
7,0.07,0.07,0.07,0.07,1.0,1.0,0.0
7,0.83,0.83,0.83,0.83,0.0,7.0,1.0
7,0.01,0.01,0.01,0.01,0.0,8.0,0.0
7,0.36,0.36,0.36,0.36,0.0,2.0,0.0
7,0.71,0.71,0.71,0.71,1.0,1.0,1.0
7,0.5,0.5,0.5,0.5,1.0,1.0,0.0
7,0.0,0.0,0.0,0.0,0.0,9.0,0.0
7,0.22,0.22,0.22,0.22,0.0,6.0,0.0
7,0.4,0.4,0.4,0.4,1.0,1.0,0.0
7,0.69,0.69,0.69,0.69,1.0,1.0,1.0
7,0.43,0.43,0.43,0.43,1.0,1.0,0.0
7,0.96,0.3856134012153063,0.96,0.96,1.0,1.0,1.0
7,0.79,0.79,0.79,0.79,1.0,1.0,1.0
7,0.62,0.62,0.62,0.62,1.0,1.0,1.0
7,0.04,0.04,0.04,0.04,1.0,1.0,0.0
7,0.29711071337253897,0.35,0.35,0.35,0.0,6.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.97,0.97,0.97,0.97,1.0,1.0,1.0
7,0.29711071337253897,0.09,0.09,0.09,0.0,9.0,0.0
7,0.23,0.23,0.23,0.23,1.0,1.0,0.0
7,0.47,0.47,0.47,0.47,1.0,1.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.95,0.95,0.95,0.95,1.0,1.0,1.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.06,0.06,0.06,0.06,1.0,1.0,0.0
7,0.71,0.3856134012153063,0.71,0.71,1.0,1.0,1.0
7,0.0,0.0,0.0,0.0,0.0,6.0,0.0
7,0.1,0.3856134012153063,0.1,0.1,1.0,1.0,0.0
7,0.0,0.0,0.0,0.0,0.0,9.0,0.0
7,0.02,0.02,0.02,0.02,1.0,1.0,0.0
7,0.02,0.02,0.02,0.02,0.0,8.0,0.0
7,0.36,0.36,0.36,0.36,1.0,1.0,0.0
7,0.01,0.01,0.01,0.01,1.0,1.0,0.0
7,0.97,0.3856134012153063,0.97,0.97,1.0,1.0,1.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.59,0.59,0.59,0.59,0.0,6.0,1.0
7,0.7,0.7,0.7,0.7,1.0,1.0,1.0
7,0.02,0.02,0.02,0.02,1.0,1.0,0.0
7,0.11,0.11,0.11,0.11,0.0,8.0,0.0
7,0.63,0.63,0.63,0.63,1.0,1.0,1.0
7,0.83,0.3856134012153063,0.83,0.83,1.0,1.0,1.0
7,0.15,0.15,0.15,0.15,1.0,1.0,0.0
7,0.47,0.47,0.47,0.47,1.0,1.0,0.0
7,0.29711071337253897,0.74,0.74,0.74,0.0,6.0,1.0
7,0.0,0.0,0.0,0.0,0.0,8.0,0.0
7,0.78,0.78,0.78,0.78,1.0,1.0,1.0
7,0.08,0.08,0.08,0.08,0.0,6.0,0.0
7,0.97,0.97,0.97,0.97,1.0,1.0,1.0
7,0.48,0.48,0.48,0.48,0.0,9.0,0.0
7,0.1,0.1,0.1,0.1,0.0,6.0,0.0
7,0.34,0.34,0.34,0.34,1.0,1.0,0.0
7,0.29711071337253897,0.32,0.32,0.32,0.0,6.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.33,0.33,0.33,0.33,1.0,1.0,0.0
7,0.29711071337253897,0.14,0.14,0.14,0.0,6.0,0.0
7,0.31,0.31,0.31,0.31,0.0,8.0,0.0
7,0.01,0.01,0.01,0.01,1.0,1.0,0.0
7,0.57,0.57,0.57,0.57,1.0,1.0,1.0
7,0.27,0.27,0.27,0.27,1.0,1.0,0.0
7,0.14,0.3856134012153063,0.14,0.14,1.0,1.0,0.0
7,0.09,0.09,0.09,0.09,0.0,8.0,0.0
7,0.01,0.01,0.01,0.01,1.0,1.0,0.0
7,0.04,0.04,0.04,0.04,1.0,1.0,0.0
7,0.91,0.91,0.91,0.91,1.0,1.0,1.0
7,0.23,0.23,0.23,0.23,1.0,1.0,0.0
7,0.27,0.27,0.27,0.27,0.0,2.0,0.0
7,0.0,0.0,0.0,0.0,0.0,9.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.18,0.18,0.18,0.18,0.0,8.0,0.0
7,0.46,0.46,0.46,0.46,0.0,6.0,0.0
7,0.28,0.28,0.28,0.28,0.0,8.0,0.0
7,0.01,0.01,0.01,0.01,1.0,1.0,0.0
7,0.05,0.05,0.05,0.05,0.0,3.0,0.0
7,0.09,0.3856134012153063,0.09,0.09,1.0,1.0,0.0
7,0.48,0.48,0.29711071337253897,0.48,0.0,2.0,0.0
7,0.0,0.0,0.0,0.0,0.0,6.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.39,0.39,0.29711071337253897,0.39,0.0,2.0,0.0
7,0.48,0.48,0.48,0.48,0.0,8.0,0.0
7,0.0,0.0,0.0,0.0,0.0,8.0,0.0
7,0.28,0.3856134012153063,0.28,0.28,1.0,1.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.67,0.67,0.67,0.67,1.0,1.0,1.0
7,0.0,0.3856134012153063,0.0,0.0,1.0,1.0,0.0
7,0.47,0.47,0.47,0.47,0.0,6.0,0.0
7,0.76,0.76,0.76,0.76,1.0,1.0,1.0
7,0.43,0.43,0.43,0.43,1.0,1.0,0.0
7,0.29711071337253897,0.06,0.06,0.06,0.0,8.0,0.0
7,0.24,0.24,0.24,0.24,1.0,1.0,0.0
7,0.03,0.03,0.03,0.03,1.0,1.0,0.0
7,0.44,0.44,0.44,0.44,0.0,6.0,0.0
7,0.29711071337253897,0.0,0.0,0.0,0.0,2.0,0.0
7,0.24,0.24,0.24,0.24,1.0,1.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.57,0.57,0.57,0.57,1.0,1.0,1.0
7,0.29711071337253897,0.03,0.03,0.03,0.0,8.0,0.0
7,0.33,0.33,0.33,0.33,1.0,1.0,0.0
7,0.48,0.48,0.48,0.48,1.0,1.0,0.0
7,0.16,0.3856134012153063,0.16,0.16,1.0,1.0,0.0
7,0.99,0.99,0.99,0.99,1.0,1.0,1.0
7,0.01,0.01,0.01,0.01,1.0,1.0,0.0
7,0.33,0.33,0.29711071337253897,0.33,0.0,8.0,0.0
7,0.92,0.92,0.92,0.92,0.0,6.0,1.0
7,0.82,0.3856134012153063,0.82,0.82,1.0,1.0,1.0
7,0.76,0.3856134012153063,0.76,0.76,1.0,1.0,1.0
7,0.23,0.23,0.23,0.23,1.0,1.0,0.0
7,0.34,0.34,0.34,0.34,0.0,8.0,0.0
7,0.29711071337253897,0.95,0.95,0.95,0.0,6.0,1.0
7,0.64,0.64,0.64,0.64,1.0,1.0,1.0
7,0.97,0.97,0.97,0.97,1.0,1.0,1.0
7,0.79,0.79,0.79,0.79,0.0,3.0,1.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.87,0.87,0.87,0.87,1.0,1.0,1.0
7,0.2,0.2,0.2,0.2,0.0,8.0,0.0
7,0.11,0.11,0.11,0.11,1.0,1.0,0.0
7,0.22,0.22,0.22,0.22,0.0,8.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.36,0.36,0.36,0.36,0.0,6.0,0.0
7,0.32,0.32,0.32,0.32,1.0,1.0,0.0
7,0.11,0.11,0.11,0.11,0.0,2.0,0.0
7,0.24,0.24,0.24,0.24,1.0,1.0,0.0
7,0.07,0.07,0.07,0.07,1.0,1.0,0.0
7,0.0,0.0,0.0,0.0,0.0,8.0,0.0
7,0.02,0.02,0.02,0.02,0.0,6.0,0.0
7,0.44,0.44,0.44,0.44,0.0,8.0,0.0
7,0.65,0.65,0.65,0.65,1.0,1.0,1.0
7,0.42,0.42,0.42,0.42,0.0,6.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.33,0.33,0.33,0.33,1.0,1.0,0.0
7,0.11,0.11,0.11,0.11,1.0,1.0,0.0
7,0.29711071337253897,0.04,0.04,0.04,0.0,8.0,0.0
7,0.13,0.13,0.13,0.13,0.0,8.0,0.0
7,0.0,0.0,0.0,0.0,0.0,6.0,0.0
7,0.48,0.48,0.48,0.48,0.0,2.0,0.0
7,0.01,0.01,0.01,0.01,1.0,1.0,0.0
7,0.69,0.69,0.69,0.69,0.0,6.0,1.0
7,0.43,0.43,0.43,0.43,1.0,1.0,0.0
7,0.87,0.87,0.87,0.87,0.0,6.0,1.0
7,0.34,0.3856134012153063,0.34,0.34,1.0,1.0,0.0
7,0.0,0.0,0.0,0.0,0.0,6.0,0.0
7,0.09,0.09,0.09,0.09,0.0,6.0,0.0
7,0.06,0.06,0.06,0.06,1.0,1.0,0.0
7,0.72,0.3856134012153063,0.72,0.72,1.0,1.0,1.0
7,0.98,0.3856134012153063,0.98,0.98,1.0,1.0,1.0
7,0.93,0.93,0.93,0.93,1.0,1.0,1.0
7,0.0,0.3856134012153063,0.0,0.0,1.0,1.0,0.0
7,0.14,0.14,0.14,0.14,0.0,8.0,0.0
7,0.01,0.01,0.01,0.01,1.0,1.0,0.0
7,0.7,0.7,0.7,0.7,1.0,1.0,1.0
7,0.29711071337253897,0.96,0.96,0.96,0.0,6.0,1.0
7,0.25,0.3856134012153063,0.25,0.25,1.0,1.0,0.0
7,0.06,0.3856134012153063,0.06,0.06,1.0,1.0,0.0
7,0.29711071337253897,0.31,0.31,0.31,0.0,2.0,0.0
7,0.29711071337253897,0.0,0.0,0.0,0.0,6.0,0.0
7,0.93,0.93,0.93,0.93,0.0,6.0,1.0
7,0.02,0.02,0.02,0.02,1.0,1.0,0.0
7,0.02,0.02,0.02,0.02,1.0,1.0,0.0
7,0.49,0.49,0.49,0.49,1.0,1.0,0.0
7,0.76,0.76,0.76,0.76,0.0,2.0,1.0
7,0.77,0.77,0.77,0.77,1.0,1.0,1.0
7,0.89,0.3856134012153063,0.89,0.89,1.0,1.0,1.0
7,0.55,0.55,0.55,0.55,1.0,1.0,1.0
7,0.29711071337253897,0.51,0.51,0.51,0.0,6.0,1.0
7,0.84,0.84,0.84,0.84,1.0,1.0,1.0
7,0.01,0.01,0.01,0.01,1.0,1.0,0.0
7,0.01,0.01,0.01,0.01,1.0,1.0,0.0
7,0.89,0.89,0.89,0.89,0.0,6.0,1.0
7,0.05,0.05,0.05,0.05,1.0,1.0,0.0
7,0.91,0.91,0.91,0.91,1.0,1.0,1.0
7,0.08,0.08,0.08,0.08,0.0,6.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.83,0.83,0.83,0.83,1.0,1.0,1.0
7,0.53,0.3856134012153063,0.53,0.53,1.0,1.0,1.0
7,0.29711071337253897,0.52,0.52,0.52,0.0,2.0,1.0
7,0.77,0.77,0.77,0.77,1.0,1.0,1.0
7,0.18,0.18,0.18,0.18,0.0,2.0,0.0
7,0.04,0.04,0.04,0.04,1.0,1.0,0.0
7,0.17,0.17,0.29711071337253897,0.17,0.0,8.0,0.0
7,0.29711071337253897,0.13,0.13,0.13,0.0,6.0,0.0
7,0.22,0.22,0.22,0.22,0.0,9.0,0.0
7,0.36,0.36,0.36,0.36,1.0,1.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.21,0.21,0.21,0.21,0.0,2.0,0.0
7,0.12,0.12,0.12,0.12,1.0,1.0,0.0
7,0.01,0.01,0.01,0.01,0.0,2.0,0.0
7,0.51,0.3856134012153063,0.51,0.51,1.0,1.0,1.0
7,0.62,0.62,0.62,0.62,1.0,1.0,1.0
7,0.0,0.3856134012153063,0.0,0.0,1.0,1.0,0.0
7,0.55,0.55,0.55,0.55,1.0,1.0,1.0
7,0.38,0.38,0.38,0.38,1.0,1.0,0.0
7,0.25,0.25,0.25,0.25,0.0,9.0,0.0
7,0.03,0.03,0.03,0.03,1.0,1.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.03,0.03,0.03,0.03,1.0,1.0,0.0
7,0.0,0.0,0.0,0.0,0.0,2.0,0.0
7,0.18,0.18,0.18,0.18,0.0,8.0,0.0
7,0.32,0.32,0.29711071337253897,0.32,0.0,8.0,0.0
7,0.3,0.3,0.3,0.3,1.0,1.0,0.0
7,0.17,0.17,0.17,0.17,0.0,2.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.24,0.24,0.24,0.24,0.0,9.0,0.0
7,0.07,0.07,0.07,0.07,1.0,1.0,0.0
7,0.94,0.94,0.94,0.94,1.0,1.0,1.0
7,0.06,0.3856134012153063,0.06,0.06,1.0,1.0,0.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.73,0.73,0.73,0.73,1.0,1.0,1.0
7,0.78,0.78,0.78,0.78,1.0,1.0,1.0
7,0.28,0.28,0.28,0.28,0.0,9.0,0.0
7,0.07,0.3856134012153063,0.07,0.07,1.0,1.0,0.0
7,0.55,0.55,0.55,0.55,0.0,6.0,1.0
7,0.04,0.04,0.04,0.04,1.0,1.0,0.0
7,0.56,0.56,0.56,0.56,0.0,9.0,1.0
7,0.85,0.85,0.85,0.85,0.0,6.0,1.0
7,0.37,0.3856134012153063,0.37,0.37,1.0,1.0,0.0
7,0.03,0.03,0.03,0.03,0.0,9.0,0.0
7,0.0,0.0,0.29711071337253897,0.0,0.0,6.0,0.0
7,0.08,0.08,0.08,0.08,1.0,1.0,0.0
7,0.52,0.52,0.52,0.52,1.0,1.0,1.0
7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,0.02,0.02,0.02,0.02,1.0,1.0,0.0
7,0.46,0.46,0.46,0.46,1.0,1.0,0.0
7,0.55,0.55,0.55,0.55,0.0,6.0,1.0
7,0.54,0.3856134012153063,0.54,0.54,1.0,1.0,1.0
7,0.33,0.33,0.33,0.33,0.0,2.0,0.0
7,0.05,0.05,0.05,0.05,1.0,1.0,0.0
7,0.68,0.68,0.68,0.68,1.0,1.0,1.0
7,0.03,0.03,0.03,0.03,0.0,9.0,0.0
7,0.3,0.3,0.3,0.3,0.0,6.0,0.0
7,0.8,0.8,0.8,0.8,1.0,1.0,1.0
7,0.25,0.25,0.25,0.25,0.0,8.0,0.0
7,0.03,0.3856134012153063,0.03,0.03,1.0,1.0,0.0
7,0.95,0.95,0.95,0.95,1.0,1.0,1.0
7,0.0,0.3856134012153063,0.0,0.0,1.0,1.0,0.0
7,0.05,0.05,0.05,0.05,1.0,1.0,0.0
7,0.15,0.15,0.15,0.15,0.0,8.0,0.0
7,0.01,0.01,0.01,0.01,0.0,6.0,0.0
7,0.0,0.0,0.0,0.0,0.0,8.0,0.0
7,0.4,0.4,0.4,0.4,0.0,8.0,0.0
7,0.5,0.5,0.5,0.5,1.0,1.0,0.0
7,0.87,0.87,0.87,0.87,1.0,1.0,1.0
7,0.05,0.3856134012153063,0.05,0.05,1.0,1.0,0.0
7,0.83,0.83,0.83,0.83,1.0,1.0,1.0
7,0.0,0.3856134012153063,0.0,0.0,1.0,1.0,0.0
7,0.76,0.3856134012153063,0.76,0.76,1.0,1.0,1.0
7,0.08,0.08,0.08,0.08,1.0,1.0,0.0
7,0.65,0.3856134012153063,0.65,0.65,1.0,1.0,1.0
7,0.17,0.17,0.17,0.17,0.0,6.0,0.0
7,0.87,0.87,0.87,0.87,0.0,9.0,1.0
7,0.06,0.06,0.06,0.06,0.0,6.0,0.0
7,0.01,0.01,0.01,0.01,1.0,1.0,0.0
7,0.02,0.02,0.02,0.02,1.0,1.0,0.0
7,0.97,0.97,0.97,0.97,1.0,1.0,1.0
7,0.45,0.45,0.45,0.45,0.0,6.0,0.0
7,0.0,0.0,0.0,0.0,0.0,8.0,0.0
