trial,scores_fpr,scores_tpr,scores_eo,score,group,label
9,0.24,0.2368502956738251,0.24,0.24,0.0,0.0
9,0.49,0.49,0.49,0.49,0.0,0.0
9,0.65,0.2368502956738251,0.65,0.65,0.0,1.0
9,0.1,0.1,0.1,0.1,0.0,0.0
9,0.32,0.32,0.32,0.32,0.0,0.0
9,0.18690542809177393,0.04,0.18690542809177393,0.04,1.0,0.0
9,0.68,0.68,0.68,0.68,0.0,1.0
9,0.18690542809177393,0.07,0.18690542809177393,0.07,1.0,0.0
9,0.02,0.02,0.02,0.02,0.0,0.0
9,0.12,0.12,0.12,0.12,0.0,0.0
9,0.74,0.74,0.74,0.74,0.0,1.0
9,0.18690542809177393,0.08,0.08,0.08,1.0,0.0
9,0.18690542809177393,0.19,0.18690542809177393,0.19,1.0,0.0
9,0.08,0.08,0.08,0.08,0.0,0.0
9,0.18690542809177393,0.1,0.18690542809177393,0.1,1.0,0.0
9,0.4,0.2368502956738251,0.4,0.4,0.0,0.0
9,0.06,0.2368502956738251,0.06,0.06,0.0,0.0
9,0.01,0.01,0.01,0.01,0.0,0.0
9,0.27,0.27,0.27,0.27,0.0,0.0
9,0.18690542809177393,0.19,0.18690542809177393,0.19,1.0,0.0
9,0.18690542809177393,0.16,0.18690542809177393,0.16,1.0,0.0
9,0.18690542809177393,0.09,0.18690542809177393,0.09,1.0,0.0
9,0.12,0.12,0.12,0.12,0.0,0.0
9,0.34,0.34,0.34,0.34,0.0,0.0
9,0.24,0.2368502956738251,0.24,0.24,0.0,0.0
9,0.05,0.2368502956738251,0.05,0.05,0.0,0.0
9,0.18690542809177393,0.77,0.77,0.77,1.0,1.0
9,0.53,0.2368502956738251,0.53,0.53,0.0,1.0
9,0.18690542809177393,0.19,0.18690542809177393,0.19,1.0,0.0
9,0.76,0.76,0.76,0.76,0.0,1.0
9,0.78,0.78,0.78,0.78,0.0,1.0
9,0.18690542809177393,0.35,0.18690542809177393,0.35,1.0,0.0
9,0.62,0.62,0.62,0.62,0.0,1.0
9,0.18690542809177393,0.17,0.18690542809177393,0.17,1.0,0.0
9,0.18690542809177393,0.36,0.18690542809177393,0.36,1.0,0.0
9,0.18690542809177393,0.41,0.18690542809177393,0.41,1.0,0.0
9,0.1,0.1,0.1,0.1,0.0,0.0
9,0.15,0.2368502956738251,0.15,0.15,0.0,0.0
9,0.18690542809177393,0.06,0.18690542809177393,0.06,1.0,0.0
9,0.43,0.43,0.43,0.43,0.0,0.0
9,0.11,0.11,0.11,0.11,0.0,0.0
9,0.18690542809177393,0.09,0.18690542809177393,0.09,1.0,0.0
9,0.23,0.23,0.23,0.23,0.0,0.0
9,0.2,0.2,0.2,0.2,0.0,0.0
9,0.18690542809177393,0.09,0.18690542809177393,0.09,1.0,0.0
9,0.18690542809177393,0.1,0.18690542809177393,0.1,1.0,0.0
9,0.28,0.28,0.28,0.28,0.0,0.0
9,0.18690542809177393,0.01,0.01,0.01,1.0,0.0
9,0.73,0.73,0.73,0.73,0.0,1.0
9,0.18690542809177393,0.1,0.18690542809177393,0.1,1.0,0.0
9,0.35,0.2368502956738251,0.35,0.35,0.0,0.0
9,0.18690542809177393,0.23,0.18690542809177393,0.23,1.0,0.0
9,0.1,0.1,0.1,0.1,0.0,0.0
9,0.06,0.06,0.06,0.06,0.0,0.0
9,0.18690542809177393,0.08,0.18690542809177393,0.08,1.0,0.0
9,0.18690542809177393,0.02,0.18690542809177393,0.02,1.0,0.0
9,0.15,0.15,0.15,0.15,0.0,0.0
9,0.6,0.6,0.6,0.6,0.0,1.0
9,0.6,0.6,0.6,0.6,0.0,1.0
9,0.07,0.07,0.07,0.07,0.0,0.0
9,0.16,0.16,0.16,0.16,0.0,0.0
9,0.18690542809177393,0.18,0.18690542809177393,0.18,1.0,0.0
9,0.18690542809177393,0.02,0.18690542809177393,0.02,1.0,0.0
9,0.18690542809177393,0.54,0.18690542809177393,0.54,1.0,1.0
9,0.64,0.64,0.64,0.64,0.0,1.0
9,0.18690542809177393,0.36,0.36,0.36,1.0,0.0
9,0.0,0.2368502956738251,0.0,0.0,0.0,0.0
9,0.14,0.14,0.14,0.14,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
9,0.18690542809177393,0.05,0.18690542809177393,0.05,1.0,0.0
9,0.16,0.16,0.16,0.16,0.0,0.0
9,0.18690542809177393,0.38,0.38,0.38,1.0,0.0
9,0.76,0.76,0.76,0.76,0.0,1.0
9,0.51,0.51,0.51,0.51,0.0,1.0
9,0.06,0.06,0.06,0.06,0.0,0.0
9,0.17,0.17,0.17,0.17,0.0,0.0
9,0.42,0.42,0.42,0.42,0.0,0.0
9,0.22,0.2368502956738251,0.22,0.22,0.0,0.0
9,0.18690542809177393,0.09,0.09,0.09,1.0,0.0
9,0.49,0.49,0.49,0.49,0.0,0.0
9,0.1,0.1,0.1,0.1,0.0,0.0
9,0.25,0.25,0.25,0.25,0.0,0.0
9,0.18690542809177393,0.29,0.29,0.29,1.0,0.0
9,0.13,0.13,0.13,0.13,0.0,0.0
9,0.18690542809177393,0.16,0.16,0.16,1.0,0.0
9,0.16,0.16,0.16,0.16,0.0,0.0
9,0.18690542809177393,0.14,0.18690542809177393,0.14,1.0,0.0
9,0.26,0.26,0.26,0.26,0.0,0.0
9,0.12,0.12,0.12,0.12,0.0,0.0
9,0.21,0.21,0.21,0.21,0.0,0.0
9,0.42,0.2368502956738251,0.42,0.42,0.0,0.0
9,0.12,0.12,0.12,0.12,0.0,0.0
9,0.18690542809177393,0.51,0.18690542809177393,0.51,1.0,1.0
9,0.12,0.2368502956738251,0.12,0.12,0.0,0.0
9,0.35,0.35,0.35,0.35,0.0,0.0
9,0.43,0.43,0.43,0.43,0.0,0.0
9,0.18690542809177393,0.17,0.18690542809177393,0.17,1.0,0.0
9,0.1,0.1,0.1,0.1,0.0,0.0
9,0.18690542809177393,0.0,0.0,0.0,1.0,0.0
9,0.18690542809177393,0.36,0.18690542809177393,0.36,1.0,0.0
9,0.18690542809177393,0.04,0.18690542809177393,0.04,1.0,0.0
9,0.11,0.11,0.11,0.11,0.0,0.0
9,0.18690542809177393,0.1,0.1,0.1,1.0,0.0
9,0.18,0.18,0.18,0.18,0.0,0.0
9,0.18690542809177393,0.25,0.18690542809177393,0.25,1.0,0.0
9,0.4,0.4,0.4,0.4,0.0,0.0
9,0.74,0.2368502956738251,0.74,0.74,0.0,1.0
9,0.04,0.04,0.04,0.04,0.0,0.0
9,0.06,0.06,0.06,0.06,0.0,0.0
9,0.4,0.4,0.4,0.4,0.0,0.0
9,0.66,0.66,0.66,0.66,0.0,1.0
9,0.18690542809177393,0.07,0.18690542809177393,0.07,1.0,0.0
9,0.07,0.07,0.07,0.07,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
9,0.44,0.2368502956738251,0.44,0.44,0.0,0.0
9,0.18690542809177393,0.13,0.13,0.13,1.0,0.0
9,0.18690542809177393,0.05,0.18690542809177393,0.05,1.0,0.0
9,0.18690542809177393,0.07,0.18690542809177393,0.07,1.0,0.0
9,0.15,0.15,0.15,0.15,0.0,0.0
9,0.18690542809177393,0.27,0.27,0.27,1.0,0.0
9,0.18690542809177393,0.23,0.18690542809177393,0.23,1.0,0.0
9,0.02,0.02,0.02,0.02,0.0,0.0
9,0.18690542809177393,0.03,0.03,0.03,1.0,0.0
9,0.15,0.15,0.15,0.15,0.0,0.0
9,0.18690542809177393,0.07,0.18690542809177393,0.07,1.0,0.0
9,0.14,0.2368502956738251,0.14,0.14,0.0,0.0
9,0.21,0.21,0.21,0.21,0.0,0.0
9,0.17,0.17,0.17,0.17,0.0,0.0
9,0.33,0.33,0.33,0.33,0.0,0.0
9,0.18690542809177393,0.7,0.18690542809177393,0.7,1.0,1.0
9,0.07,0.07,0.07,0.07,0.0,0.0
9,0.18690542809177393,0.07,0.18690542809177393,0.07,1.0,0.0
9,0.61,0.61,0.61,0.61,0.0,1.0
9,0.24,0.24,0.24,0.24,0.0,0.0
9,0.17,0.17,0.17,0.17,0.0,0.0
9,0.51,0.51,0.51,0.51,0.0,1.0
9,0.18,0.2368502956738251,0.18,0.18,0.0,0.0
9,0.05,0.05,0.05,0.05,0.0,0.0
9,0.18690542809177393,0.1,0.1,0.1,1.0,0.0
9,0.22,0.22,0.22,0.22,0.0,0.0
9,0.18690542809177393,0.2,0.18690542809177393,0.2,1.0,0.0
9,0.24,0.24,0.24,0.24,0.0,0.0
9,0.43,0.43,0.43,0.43,0.0,0.0
9,0.18690542809177393,0.23,0.18690542809177393,0.23,1.0,0.0
9,0.18690542809177393,0.02,0.18690542809177393,0.02,1.0,0.0
9,0.18690542809177393,0.15,0.18690542809177393,0.15,1.0,0.0
9,0.3,0.2368502956738251,0.3,0.3,0.0,0.0
9,0.18690542809177393,0.08,0.18690542809177393,0.08,1.0,0.0
9,0.36,0.36,0.36,0.36,0.0,0.0
9,0.2,0.2368502956738251,0.2,0.2,0.0,0.0
9,0.18690542809177393,0.15,0.18690542809177393,0.15,1.0,0.0
9,0.22,0.22,0.22,0.22,0.0,0.0
9,0.18690542809177393,0.45,0.18690542809177393,0.45,1.0,0.0
9,0.25,0.25,0.25,0.25,0.0,0.0
9,0.21,0.21,0.21,0.21,0.0,0.0
9,0.27,0.27,0.27,0.27,0.0,0.0
9,0.14,0.14,0.14,0.14,0.0,0.0
9,0.04,0.04,0.04,0.04,0.0,0.0
9,0.74,0.74,0.74,0.74,0.0,1.0
9,0.18690542809177393,0.02,0.02,0.02,1.0,0.0
9,0.14,0.14,0.14,0.14,0.0,0.0
9,0.08,0.08,0.08,0.08,0.0,0.0
9,0.88,0.88,0.88,0.88,0.0,1.0
9,0.18690542809177393,0.11,0.11,0.11,1.0,0.0
9,0.18690542809177393,0.25,0.25,0.25,1.0,0.0
9,0.16,0.16,0.16,0.16,0.0,0.0
9,0.18690542809177393,0.11,0.11,0.11,1.0,0.0
9,0.08,0.08,0.08,0.08,0.0,0.0
9,0.1,0.1,0.1,0.1,0.0,0.0
9,0.05,0.05,0.05,0.05,0.0,0.0
9,0.19,0.2368502956738251,0.19,0.19,0.0,0.0
9,0.29,0.29,0.29,0.29,0.0,0.0
9,0.36,0.36,0.36,0.36,0.0,0.0
9,0.1,0.1,0.1,0.1,0.0,0.0
9,0.14,0.14,0.14,0.14,0.0,0.0
9,0.18690542809177393,0.68,0.18690542809177393,0.68,1.0,1.0
9,0.43,0.43,0.43,0.43,0.0,0.0
9,0.13,0.13,0.13,0.13,0.0,0.0
9,0.18690542809177393,0.09,0.09,0.09,1.0,0.0
9,0.18690542809177393,0.13,0.18690542809177393,0.13,1.0,0.0
9,0.11,0.11,0.11,0.11,0.0,0.0
9,0.18690542809177393,0.2,0.18690542809177393,0.2,1.0,0.0
9,0.5,0.2368502956738251,0.5,0.5,0.0,0.0
9,0.18690542809177393,0.02,0.18690542809177393,0.02,1.0,0.0
9,0.66,0.66,0.66,0.66,0.0,1.0
9,0.21,0.2368502956738251,0.21,0.21,0.0,0.0
9,0.36,0.36,0.36,0.36,0.0,0.0
9,0.02,0.2368502956738251,0.02,0.02,0.0,0.0
9,0.26,0.2368502956738251,0.26,0.26,0.0,0.0
9,0.18690542809177393,0.09,0.09,0.09,1.0,0.0
9,0.18690542809177393,0.02,0.18690542809177393,0.02,1.0,0.0
9,0.18690542809177393,0.28,0.18690542809177393,0.28,1.0,0.0
9,0.04,0.04,0.04,0.04,0.0,0.0
9,0.66,0.2368502956738251,0.66,0.66,0.0,1.0
9,0.34,0.34,0.34,0.34,0.0,0.0
9,0.18690542809177393,0.08,0.18690542809177393,0.08,1.0,0.0
9,0.18,0.18,0.18,0.18,0.0,0.0
9,0.08,0.2368502956738251,0.08,0.08,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
9,0.24,0.24,0.24,0.24,0.0,0.0
9,0.03,0.03,0.03,0.03,0.0,0.0
9,0.18690542809177393,0.79,0.18690542809177393,0.79,1.0,1.0
9,0.18690542809177393,0.1,0.18690542809177393,0.1,1.0,0.0
9,0.27,0.27,0.27,0.27,0.0,0.0
9,0.94,0.94,0.94,0.94,0.0,1.0
9,0.05,0.05,0.05,0.05,0.0,0.0
9,0.06,0.06,0.06,0.06,0.0,0.0
9,0.18690542809177393,0.17,0.17,0.17,1.0,0.0
9,0.06,0.06,0.06,0.06,0.0,0.0
9,0.18690542809177393,0.26,0.18690542809177393,0.26,1.0,0.0
9,0.14,0.2368502956738251,0.14,0.14,0.0,0.0
9,0.25,0.25,0.25,0.25,0.0,0.0
9,0.22,0.22,0.22,0.22,0.0,0.0
9,0.56,0.56,0.56,0.56,0.0,1.0
9,0.79,0.2368502956738251,0.79,0.79,0.0,1.0
9,0.24,0.24,0.24,0.24,0.0,0.0
9,0.01,0.01,0.01,0.01,0.0,0.0
9,0.61,0.61,0.61,0.61,0.0,1.0
9,0.33,0.33,0.33,0.33,0.0,0.0
9,0.17,0.2368502956738251,0.17,0.17,0.0,0.0
9,0.18690542809177393,0.2,0.18690542809177393,0.2,1.0,0.0
9,0.22,0.22,0.22,0.22,0.0,0.0
9,0.18690542809177393,0.33,0.33,0.33,1.0,0.0
9,0.18690542809177393,0.32,0.18690542809177393,0.32,1.0,0.0
9,0.18690542809177393,0.07,0.18690542809177393,0.07,1.0,0.0
9,0.18690542809177393,0.05,0.18690542809177393,0.05,1.0,0.0
9,0.18690542809177393,0.29,0.18690542809177393,0.29,1.0,0.0
9,0.15,0.2368502956738251,0.15,0.15,0.0,0.0
9,0.08,0.08,0.08,0.08,0.0,0.0
9,0.29,0.29,0.29,0.29,0.0,0.0
9,0.02,0.2368502956738251,0.02,0.02,0.0,0.0
9,0.01,0.2368502956738251,0.01,0.01,0.0,0.0
9,0.41,0.41,0.41,0.41,0.0,0.0
9,0.61,0.61,0.61,0.61,0.0,1.0
9,0.2,0.2,0.2,0.2,0.0,0.0
9,0.18690542809177393,0.08,0.18690542809177393,0.08,1.0,0.0
9,0.2,0.2,0.2,0.2,0.0,0.0
9,0.06,0.06,0.06,0.06,0.0,0.0
9,0.18690542809177393,0.12,0.12,0.12,1.0,0.0
9,0.18690542809177393,0.06,0.18690542809177393,0.06,1.0,0.0
9,0.17,0.2368502956738251,0.17,0.17,0.0,0.0
9,0.21,0.21,0.21,0.21,0.0,0.0
9,0.05,0.05,0.05,0.05,0.0,0.0
9,0.18690542809177393,0.19,0.19,0.19,1.0,0.0
9,0.35,0.35,0.35,0.35,0.0,0.0
9,0.84,0.84,0.84,0.84,0.0,1.0
9,0.18690542809177393,0.55,0.18690542809177393,0.55,1.0,1.0
9,0.92,0.92,0.92,0.92,0.0,1.0
9,0.73,0.2368502956738251,0.73,0.73,0.0,1.0
9,0.62,0.62,0.62,0.62,0.0,1.0
9,0.18690542809177393,0.06,0.06,0.06,1.0,0.0
9,0.41,0.41,0.41,0.41,0.0,0.0
9,0.06,0.06,0.06,0.06,0.0,0.0
9,0.77,0.77,0.77,0.77,0.0,1.0
9,0.16,0.16,0.16,0.16,0.0,0.0
9,0.08,0.08,0.08,0.08,0.0,0.0
9,0.18690542809177393,0.16,0.16,0.16,1.0,0.0
9,0.37,0.37,0.37,0.37,0.0,0.0
9,0.18690542809177393,0.03,0.03,0.03,1.0,0.0
9,0.45,0.45,0.45,0.45,0.0,0.0
9,0.07,0.07,0.07,0.07,0.0,0.0
9,0.49,0.49,0.49,0.49,0.0,0.0
9,0.18690542809177393,0.02,0.18690542809177393,0.02,1.0,0.0
9,0.18690542809177393,0.14,0.18690542809177393,0.14,1.0,0.0
9,0.12,0.2368502956738251,0.12,0.12,0.0,0.0
9,0.09,0.09,0.09,0.09,0.0,0.0
9,0.32,0.32,0.32,0.32,0.0,0.0
9,0.14,0.14,0.14,0.14,0.0,0.0
9,0.12,0.12,0.12,0.12,0.0,0.0
9,0.4,0.4,0.4,0.4,0.0,0.0
9,0.18690542809177393,0.3,0.3,0.3,1.0,0.0
9,0.16,0.2368502956738251,0.16,0.16,0.0,0.0
9,0.02,0.2368502956738251,0.02,0.02,0.0,0.0
9,0.18690542809177393,0.16,0.16,0.16,1.0,0.0
9,0.18690542809177393,0.21,0.18690542809177393,0.21,1.0,0.0
9,0.18,0.18,0.18,0.18,0.0,0.0
9,0.18690542809177393,0.5,0.18690542809177393,0.5,1.0,0.0
9,0.9,0.9,0.9,0.9,0.0,1.0
9,0.47,0.47,0.47,0.47,0.0,0.0
9,0.27,0.27,0.27,0.27,0.0,0.0
9,0.1,0.1,0.1,0.1,0.0,0.0
9,0.05,0.2368502956738251,0.05,0.05,0.0,0.0
9,0.24,0.24,0.24,0.24,0.0,0.0
9,0.18690542809177393,0.19,0.18690542809177393,0.19,1.0,0.0
9,0.08,0.08,0.08,0.08,0.0,0.0
9,0.44,0.44,0.44,0.44,0.0,0.0
9,0.09,0.09,0.09,0.09,0.0,0.0
9,0.18690542809177393,0.63,0.18690542809177393,0.63,1.0,1.0
9,0.18690542809177393,0.01,0.18690542809177393,0.01,1.0,0.0
9,0.21,0.2368502956738251,0.21,0.21,0.0,0.0
9,0.43,0.2368502956738251,0.43,0.43,0.0,0.0
9,0.27,0.27,0.27,0.27,0.0,0.0
9,0.11,0.11,0.11,0.11,0.0,0.0
9,0.05,0.05,0.05,0.05,0.0,0.0
9,0.18690542809177393,0.2,0.18690542809177393,0.2,1.0,0.0
9,0.07,0.07,0.07,0.07,0.0,0.0
9,0.14,0.14,0.14,0.14,0.0,0.0
9,0.18690542809177393,0.29,0.29,0.29,1.0,0.0
9,0.18690542809177393,0.3,0.18690542809177393,0.3,1.0,0.0
9,0.24,0.24,0.24,0.24,0.0,0.0
9,0.64,0.2368502956738251,0.64,0.64,0.0,1.0
9,0.0,0.2368502956738251,0.0,0.0,0.0,0.0
9,0.61,0.61,0.61,0.61,0.0,1.0
9,0.57,0.57,0.57,0.57,0.0,1.0
9,0.18690542809177393,0.08,0.18690542809177393,0.08,1.0,0.0
9,0.21,0.21,0.21,0.21,0.0,0.0
9,0.18690542809177393,0.06,0.18690542809177393,0.06,1.0,0.0
9,0.49,0.49,0.49,0.49,0.0,0.0
9,0.55,0.55,0.55,0.55,0.0,1.0
9,0.2,0.2368502956738251,0.2,0.2,0.0,0.0
9,0.15,0.15,0.15,0.15,0.0,0.0
9,0.17,0.17,0.17,0.17,0.0,0.0
9,0.67,0.67,0.67,0.67,0.0,1.0
9,0.27,0.27,0.27,0.27,0.0,0.0
9,0.57,0.57,0.57,0.57,0.0,1.0
9,0.37,0.37,0.37,0.37,0.0,0.0
9,0.69,0.69,0.69,0.69,0.0,1.0
9,0.18690542809177393,0.23,0.18690542809177393,0.23,1.0,0.0
9,0.71,0.71,0.71,0.71,0.0,1.0
9,0.04,0.04,0.04,0.04,0.0,0.0
9,0.16,0.16,0.16,0.16,0.0,0.0
9,0.05,0.2368502956738251,0.05,0.05,0.0,0.0
9,0.22,0.22,0.22,0.22,0.0,0.0
9,0.24,0.2368502956738251,0.24,0.24,0.0,0.0
9,0.18690542809177393,0.21,0.21,0.21,1.0,0.0
9,0.18690542809177393,0.09,0.18690542809177393,0.09,1.0,0.0
9,0.49,0.2368502956738251,0.49,0.49,0.0,0.0
9,0.38,0.38,0.38,0.38,0.0,0.0
9,0.89,0.2368502956738251,0.89,0.89,0.0,1.0
9,0.18690542809177393,0.2,0.2,0.2,1.0,0.0
9,0.17,0.17,0.17,0.17,0.0,0.0
9,0.11,0.11,0.11,0.11,0.0,0.0
9,0.18690542809177393,0.28,0.28,0.28,1.0,0.0
9,0.18690542809177393,0.38,0.18690542809177393,0.38,1.0,0.0
9,0.35,0.35,0.35,0.35,0.0,0.0
9,0.18690542809177393,0.71,0.18690542809177393,0.71,1.0,1.0
9,0.17,0.2368502956738251,0.17,0.17,0.0,0.0
9,0.48,0.48,0.48,0.48,0.0,0.0
9,0.43,0.43,0.43,0.43,0.0,0.0
9,0.18690542809177393,0.45,0.18690542809177393,0.45,1.0,0.0
9,0.55,0.55,0.55,0.55,0.0,1.0
9,0.38,0.38,0.38,0.38,0.0,0.0
9,0.15,0.15,0.15,0.15,0.0,0.0
9,0.1,0.1,0.1,0.1,0.0,0.0
9,0.61,0.61,0.61,0.61,0.0,1.0
9,0.36,0.36,0.36,0.36,0.0,0.0
9,0.18690542809177393,0.12,0.12,0.12,1.0,0.0
9,0.18690542809177393,0.18,0.18690542809177393,0.18,1.0,0.0
9,0.35,0.2368502956738251,0.35,0.35,0.0,0.0
9,0.09,0.09,0.09,0.09,0.0,0.0
9,0.07,0.07,0.07,0.07,0.0,0.0
9,0.62,0.2368502956738251,0.62,0.62,0.0,1.0
9,0.11,0.11,0.11,0.11,0.0,0.0
9,0.18690542809177393,0.02,0.18690542809177393,0.02,1.0,0.0
9,0.16,0.16,0.16,0.16,0.0,0.0
9,0.16,0.16,0.16,0.16,0.0,0.0
9,0.3,0.2368502956738251,0.3,0.3,0.0,0.0
9,0.21,0.21,0.21,0.21,0.0,0.0
9,0.15,0.15,0.15,0.15,0.0,0.0
9,0.43,0.2368502956738251,0.43,0.43,0.0,0.0
9,0.18690542809177393,0.19,0.18690542809177393,0.19,1.0,0.0
9,0.18690542809177393,0.34,0.34,0.34,1.0,0.0
9,0.18690542809177393,0.11,0.11,0.11,1.0,0.0
9,0.35,0.35,0.35,0.35,0.0,0.0
9,0.15,0.15,0.15,0.15,0.0,0.0
9,0.29,0.29,0.29,0.29,0.0,0.0
9,0.33,0.33,0.33,0.33,0.0,0.0
9,0.12,0.12,0.12,0.12,0.0,0.0
9,0.18,0.18,0.18,0.18,0.0,0.0
9,0.23,0.23,0.23,0.23,0.0,0.0
9,0.18690542809177393,0.23,0.18690542809177393,0.23,1.0,0.0
9,0.04,0.04,0.04,0.04,0.0,0.0
9,0.15,0.2368502956738251,0.15,0.15,0.0,0.0
9,0.18690542809177393,0.13,0.13,0.13,1.0,0.0
9,0.18,0.2368502956738251,0.18,0.18,0.0,0.0
9,0.18690542809177393,0.2,0.18690542809177393,0.2,1.0,0.0
9,0.02,0.02,0.02,0.02,0.0,0.0
9,0.18690542809177393,0.07,0.18690542809177393,0.07,1.0,0.0
9,0.18690542809177393,0.13,0.18690542809177393,0.13,1.0,0.0
9,0.14,0.14,0.14,0.14,0.0,0.0
9,0.37,0.37,0.37,0.37,0.0,0.0
9,0.23,0.2368502956738251,0.23,0.23,0.0,0.0
9,0.18690542809177393,0.12,0.18690542809177393,0.12,1.0,0.0
9,0.26,0.26,0.26,0.26,0.0,0.0
9,0.4,0.4,0.4,0.4,0.0,0.0
9,0.18690542809177393,0.26,0.18690542809177393,0.26,1.0,0.0
9,0.03,0.03,0.03,0.03,0.0,0.0
9,0.21,0.2368502956738251,0.21,0.21,0.0,0.0
9,0.16,0.16,0.16,0.16,0.0,0.0
9,0.18690542809177393,0.1,0.18690542809177393,0.1,1.0,0.0
9,0.18690542809177393,0.04,0.04,0.04,1.0,0.0
9,0.13,0.13,0.13,0.13,0.0,0.0
9,0.55,0.2368502956738251,0.55,0.55,0.0,1.0
9,0.11,0.2368502956738251,0.11,0.11,0.0,0.0
9,0.48,0.2368502956738251,0.48,0.48,0.0,0.0
9,0.44,0.44,0.44,0.44,0.0,0.0
9,0.18690542809177393,0.26,0.26,0.26,1.0,0.0
9,0.8,0.8,0.8,0.8,0.0,1.0
9,0.18690542809177393,0.02,0.18690542809177393,0.02,1.0,0.0
9,0.09,0.2368502956738251,0.09,0.09,0.0,0.0
9,0.07,0.07,0.07,0.07,0.0,0.0
9,0.18690542809177393,0.12,0.12,0.12,1.0,0.0
9,0.18690542809177393,0.21,0.18690542809177393,0.21,1.0,0.0
9,0.1,0.1,0.1,0.1,0.0,0.0
9,0.29,0.2368502956738251,0.29,0.29,0.0,0.0
9,0.18690542809177393,0.22,0.18690542809177393,0.22,1.0,0.0
9,0.22,0.22,0.22,0.22,0.0,0.0
9,0.21,0.21,0.21,0.21,0.0,0.0
9,0.23,0.23,0.23,0.23,0.0,0.0
9,0.18690542809177393,0.8,0.18690542809177393,0.8,1.0,1.0
9,0.55,0.55,0.55,0.55,0.0,1.0
9,0.13,0.2368502956738251,0.13,0.13,0.0,0.0
9,0.17,0.17,0.17,0.17,0.0,0.0
9,0.18690542809177393,0.36,0.18690542809177393,0.36,1.0,0.0
9,0.04,0.04,0.04,0.04,0.0,0.0
9,0.18690542809177393,0.78,0.18690542809177393,0.78,1.0,1.0
9,0.18690542809177393,0.06,0.18690542809177393,0.06,1.0,0.0
9,0.07,0.2368502956738251,0.07,0.07,0.0,0.0
9,0.64,0.2368502956738251,0.64,0.64,0.0,1.0
9,0.2,0.2,0.2,0.2,0.0,0.0
9,0.22,0.22,0.22,0.22,0.0,0.0
9,0.1,0.2368502956738251,0.1,0.1,0.0,0.0
9,0.18690542809177393,0.12,0.12,0.12,1.0,0.0
9,0.18690542809177393,0.03,0.18690542809177393,0.03,1.0,0.0
9,0.9,0.9,0.9,0.9,0.0,1.0
9,0.09,0.09,0.09,0.09,0.0,0.0
9,0.25,0.25,0.25,0.25,0.0,0.0
9,0.21,0.21,0.21,0.21,0.0,0.0
9,0.31,0.31,0.31,0.31,0.0,0.0
9,0.48,0.48,0.48,0.48,0.0,0.0
9,0.18690542809177393,0.2,0.18690542809177393,0.2,1.0,0.0
9,0.11,0.11,0.11,0.11,0.0,0.0
9,0.01,0.2368502956738251,0.01,0.01,0.0,0.0
9,0.08,0.08,0.08,0.08,0.0,0.0
9,0.27,0.27,0.27,0.27,0.0,0.0
9,0.07,0.2368502956738251,0.07,0.07,0.0,0.0
9,0.2,0.2,0.2,0.2,0.0,0.0
9,0.09,0.2368502956738251,0.09,0.09,0.0,0.0
9,0.18690542809177393,0.15,0.18690542809177393,0.15,1.0,0.0
9,0.21,0.21,0.21,0.21,0.0,0.0
9,0.18690542809177393,0.15,0.15,0.15,1.0,0.0
9,0.18690542809177393,0.16,0.16,0.16,1.0,0.0
9,0.18690542809177393,0.55,0.55,0.55,1.0,1.0
9,0.18690542809177393,0.21,0.21,0.21,1.0,0.0
9,0.08,0.08,0.08,0.08,0.0,0.0
9,0.18690542809177393,0.01,0.18690542809177393,0.01,1.0,0.0
9,0.1,0.1,0.1,0.1,0.0,0.0
9,0.16,0.16,0.16,0.16,0.0,0.0
9,0.09,0.09,0.09,0.09,0.0,0.0
9,0.1,0.1,0.1,0.1,0.0,0.0
9,0.18690542809177393,0.12,0.18690542809177393,0.12,1.0,0.0
9,0.34,0.2368502956738251,0.34,0.34,0.0,0.0
9,0.05,0.05,0.05,0.05,0.0,0.0
9,0.13,0.2368502956738251,0.13,0.13,0.0,0.0
9,0.39,0.39,0.39,0.39,0.0,0.0
9,0.18690542809177393,0.02,0.18690542809177393,0.02,1.0,0.0
9,0.19,0.19,0.19,0.19,0.0,0.0
9,0.18690542809177393,0.36,0.18690542809177393,0.36,1.0,0.0
9,0.18690542809177393,0.21,0.18690542809177393,0.21,1.0,0.0
9,0.09,0.09,0.09,0.09,0.0,0.0
9,0.2,0.2,0.2,0.2,0.0,0.0
9,0.09,0.09,0.09,0.09,0.0,0.0
9,0.12,0.12,0.12,0.12,0.0,0.0
9,0.18690542809177393,0.73,0.18690542809177393,0.73,1.0,1.0
9,0.29,0.29,0.29,0.29,0.0,0.0
9,0.18690542809177393,0.45,0.18690542809177393,0.45,1.0,0.0
9,0.18690542809177393,0.14,0.14,0.14,1.0,0.0
9,0.18690542809177393,0.07,0.18690542809177393,0.07,1.0,0.0
9,0.11,0.2368502956738251,0.11,0.11,0.0,0.0
9,0.18690542809177393,0.06,0.18690542809177393,0.06,1.0,0.0
9,0.18690542809177393,0.11,0.18690542809177393,0.11,1.0,0.0
9,0.13,0.13,0.13,0.13,0.0,0.0
9,0.51,0.51,0.51,0.51,0.0,1.0
